#date precip TMax Tmin
   
19800924 0.00 65 48
19800925 0.00 72 50
19800926 0.00 76 49
19800927 0.00 61 52
19800928 0.00 64 53
19800929 0.20 63 56
19800930 0.00 66 53
19801001 0.00 64 49
19801002 0.00 76 50
19801003 0.00 77 49
19801004 0.00 74 56
19801005 0.00 82 52
19801006 0.00 71 55
19801007 0.00 65 47
19801008 0.07 61 49
19801009 0.00 63 43
19801010 0.00 71 48
19801011 0.02 59 49
19801012 0.19 58 49
19801013 0.01 58 42
19801014 0.00 55 44
19801015 0.00 55 43
19801016 0.00 55 35
19801017 0.00 56 39
19801018 0.00 61 42
19801019 0.00 60 45
19801020 0.00 60 52
19801021 0.00 57 42
19801022 0.00 57 37
19801023 0.00 68 47
19801024 0.34 58 46
19801025 0.01 57 45
19801026 0.00 55 42
19801027 0.00 57 39
19801028 0.00 61 39
19801029 0.00 58 41
19801030 0.00 61 41
19801031 0.68 60 50
19801101 0.49 57 51
19801102 0.00 59 49
19801103 0.63 59 51
19801104 0.00 71 54
19801105 0.29 64 50
19801106 0.99 60 50
19801107 0.65 60 50
19801108 0.16 55 46
19801109 0.17 51 40
19801110 0.00 51 38
19801111 0.00 47 31
19801112 0.00 43 32
19801113 0.00 45 33
19801114 0.11 43 40
19801115 0.00 50 40
19801116 0.03 47 38
19801117 0.12 51 39
19801118 0.00 55 46
19801119 0.43 54 46
19801120 0.34 53 45
19801121 1.26 53 38
19801122 0.00 45 36
19801123 0.09 45 36
19801124 0.00 45 33
19801125 0.10 48 38
19801126 0.00 49 36
19801127 0.39 56 43
19801128 0.11 47 38
19801129 0.46 51 39
19801130 0.34 42 38
19801201 0.03 43 36
19801202 1.22 44 37
19801203 0.24 41 36
19801204 0.03 40 33
19801205 0.00 39 33
19801206 0.13 33 22
19801207 0.00 35 23
19801208 0.00 39 28
19801209 0.00 42 29
19801210 0.04 49 40
19801211 0.02 48 40
19801212 0.00 48 43
19801213 0.05 48 41
19801214 0.01 53 44
19801215 0.00 63 47
19801216 0.00 48 42
19801217 0.00 45 41
19801218 0.00 44 37
19801219 0.00 45 35
19801220 0.46 50 41
19801221 0.70 52 45
19801222 0.11 53 41
19801223 0.00 49 44
19801224 0.75 53 44
19801225 0.83 60 49
19801226 0.80 62 55
19801227 0.49 57 50
19801228 0.00 56 46
19801229 0.42 49 42
19801230 1.06 53 48
19801231 0.00 52 46
19810101 0.00 47 42
19810102 0.00 43 38
19810103 0.00 40 32
19810104 0.00 50 34
19810105 0.00 48 37
19810106 0.11 51 41
19810107 0.00 43 35
19810108 0.04 47 35
19810109 0.00 55 41
19810110 0.00 59 38
19810111 0.00 52 33
19810112 0.00 52 34
19810113 0.00 48 34
19810114 0.00 54 32
19810115 0.00 53 31
19810116 0.00 54 29
19810117 0.15 51 41
19810118 0.16 59 45
19810119 0.01 58 46
19810120 0.13 64 45
19810121 0.19 62 50
19810122 0.16 60 47
19810123 0.39 48 43
19810124 0.07 47 40
19810125 0.00 47 41
19810126 0.28 47 39
19810127 0.14 49 34
19810128 0.40 48 35
19810129 0.19 46 38
19810130 0.00 42 37
19810131 0.00 42 37
19810201 0.00 46 35
19810202 0.00 47 30
19810203 0.00 50 32
19810204 0.00 49 30
19810205 0.00 47 33
19810206 0.00 44 31
19810207 0.00 44 31
19810208 0.00 46 29
19810209 0.01 45 29
19810210 0.00 40 26
19810211 0.65 43 27
19810212 0.50 52 42
19810213 0.40 54 46
19810214 0.44 52 48
19810215 0.79 50 46
19810216 0.33 56 49
19810217 0.15 52 46
19810218 0.42 52 46
19810219 0.33 56 40
19810220 0.00 48 39
19810221 0.00 53 45
19810222 0.00 56 38
19810223 0.04 58 41
19810224 0.38 46 40
19810225 0.01 52 41
19810226 0.00 55 37
19810227 0.00 57 40
19810228 0.00 65 42
19810301 0.00 59 38
19810302 0.00 58 35
19810303 0.56 47 41
19810304 0.11 47 36
19810305 0.00 50 38
19810306 0.00 56 34
19810307 0.01 54 44
19810308 0.00 58 39
19810309 0.00 67 42
19810310 0.00 60 43
19810311 0.00 59 46
19810312 0.00 63 39
19810313 0.00 59 47
19810314 0.00 58 46
19810315 0.19 51 43
19810316 0.06 55 40
19810317 0.00 54 36
19810318 0.00 59 36
19810319 0.00 60 49
19810320 0.00 56 41
19810321 0.01 62 43
19810322 0.01 58 44
19810323 0.36 54 42
19810324 0.12 62 39
19810325 0.06 58 47
19810326 0.00 58 46
19810327 0.00 53 44
19810328 0.17 55 46
19810329 0.16 50 44
19810330 0.08 48 43
19810331 0.33 47 39
19810401 0.00 54 37
19810402 0.07 46 40
19810403 0.05 56 39
19810404 0.01 52 39
19810405 0.14 52 39
19810406 0.03 52 36
19810407 0.13 52 40
19810408 0.28 48 41
19810409 0.00 48 39
19810410 0.06 51 38
19810411 0.31 47 35
19810412 0.09 51 35
19810413 0.00 58 34
19810414 0.00 68 39
19810415 0.08 61 45
19810416 0.00 60 46
19810417 0.00 62 44
19810418 0.00 64 42
19810419 0.00 63 44
19810420 0.00 55 45
19810421 0.01 57 44
19810422 0.00 58 51
19810423 0.09 69 47
19810424 0.00 56 43
19810425 0.00 56 43
19810426 0.00 60 41
19810427 0.09 53 43
19810428 0.14 60 51
19810429 0.00 73 52
19810430 0.00 70 50
19810501 0.02 62 46
19810502 0.00 58 44
19810503 0.14 54 40
19810504 0.00 56 39
19810505 0.00 58 40
19810506 0.00 56 44
19810507 0.06 56 43
19810508 0.01 64 42
19810509 0.00 57 47
19810510 0.00 58 46
19810511 0.41 60 45
19810512 0.00 69 43
19810513 0.00 68 51
19810514 0.00 62 46
19810515 0.00 59 42
19810516 0.00 63 45
19810517 0.02 60 46
19810518 0.20 59 51
19810519 0.20 55 49
19810520 0.01 58 50
19810521 0.00 58 48
19810522 0.00 65 46
19810523 0.00 73 47
19810524 0.07 67 56
19810525 0.13 65 53
19810526 0.00 66 48
19810527 0.00 67 49
19810528 0.00 75 50
19810529 0.01 77 55
19810530 0.05 67 51
19810531 0.00 66 51
19810601 0.00 70 46
19810602 0.00 64 51
19810603 0.05 62 51
19810604 0.02 62 50
19810605 0.38 66 51
19810606 0.00 65 49
19810607 0.05 57 49
19810608 0.81 58 51
19810609 0.08 60 51
19810610 0.05 62 48
19810611 0.00 66 46
19810612 0.31 63 46
19810613 0.00 64 44
19810614 0.00 66 51
19810615 0.11 64 49
19810616 0.00 65 50
19810617 0.01 63 49
19810618 0.28 58 49
19810619 0.05 66 54
19810620 0.00 63 52
19810621 0.07 57 52
19810622 0.02 62 51
19810623 0.00 67 50
19810624 0.00 73 51
19810625 0.00 78 54
19810626 0.00 66 50
19810627 0.00 67 50
19810628 0.00 72 47
19810629 0.00 80 54
19810630 0.02 64 54
19810701 0.00 71 53
19810702 0.00 78 52
19810703 0.00 85 58
19810704 0.00 82 55
19810705 0.00 71 51
19810706 0.13 60 51
19810707 0.00 65 48
19810708 0.00 71 48
19810709 0.00 69 52
19810710 0.38 66 47
19810711 0.00 67 51
19810712 0.00 72 51
19810713 0.85 64 51
19810714 0.00 72 56
19810715 0.00 76 54
19810716 0.00 80 55
19810717 0.00 71 55
19810718 0.00 66 57
19810719 0.01 65 57
19810720 0.00 71 57
19810721 0.00 70 57
19810722 0.00 71 55
19810723 0.00 64 56
19810724 0.00 73 56
19810725 0.00 82 55
19810726 0.00 86 60
19810727 0.00 87 61
19810728 0.00 70 57
19810729 0.01 70 56
19810730 0.00 71 56
19810731 0.00 75 54
19810801 0.00 78 53
19810802 0.00 67 51
19810803 0.00 70 57
19810804 0.00 73 56
19810805 0.00 79 56
19810806 0.00 86 58
19810807 0.00 91 65
19810808 0.00 93 64
19810809 0.00 99 68
19810810 0.00 98 67
19810811 0.00 94 66
19810812 0.00 86 58
19810813 0.00 82 56
19810814 0.00 84 57
19810815 0.00 80 56
19810816 0.00 74 57
19810817 0.00 83 55
19810818 0.00 87 55
19810819 0.00 67 56
19810820 0.00 72 58
19810821 0.00 74 55
19810822 0.00 77 54
19810823 0.00 84 57
19810824 0.00 75 58
19810825 0.04 73 56
19810826 0.00 74 50
19810827 0.00 73 51
19810828 0.00 76 55
19810829 0.09 69 55
19810830 0.00 71 55
19810831 0.12 63 53
19810901 0.05 70 56
19810902 0.00 70 53
19810903 0.00 73 53
19810904 0.00 71 55
19810905 0.00 71 53
19810906 0.00 79 53
19810907 0.00 94 55
19810908 0.00 80 55
19810909 0.01 67 57
19810910 0.00 72 56
19810911 0.00 75 52
19810912 0.00 73 51
19810913 0.00 74 48
19810914 0.00 79 51
19810915 0.00 89 53
19810916 0.00 81 54
19810917 0.00 74 54
19810918 0.12 76 56
19810919 0.17 65 52
19810920 0.16 64 48
19810921 0.94 60 48
19810922 0.00 61 48
19810923 0.04 62 47
19810924 0.00 62 46
19810925 0.30 59 48
19810926 0.09 64 44
19810927 1.04 68 51
19810928 0.36 59 51
19810929 0.12 60 50
19810930 0.02 62 49
19811001 0.56 58 49
19811002 0.03 59 45
19811003 0.32 57 45
19811004 0.08 58 42
19811005 1.26 57 45
19811006 2.72 60 51
19811007 0.14 59 49
19811008 0.39 53 47
19811009 0.00 59 44
19811010 0.00 55 41
19811011 0.00 56 44
19811012 0.00 56 40
19811013 0.00 57 38
19811014 0.00 59 40
19811015 0.00 60 41
19811016 0.00 51 46
19811017 0.00 51 45
19811018 0.00 51 47
19811019 0.00 50 45
19811020 0.00 56 44
19811021 0.00 60 42
19811022 0.00 62 43
19811023 0.00 58 41
19811024 0.00 62 41
19811025 0.00 56 47
19811026 0.03 59 53
19811027 0.35 61 53
19811028 0.21 55 45
19811029 0.20 51 41
19811030 0.11 58 43
19811031 0.00 64 51
19811101 0.00 67 48
19811102 0.00 67 47
19811103 0.15 56 46
19811104 0.00 53 42
19811105 0.00 55 37
19811106 0.00 56 35
19811107 0.00 56 44
19811108 0.00 50 42
19811109 0.00 48 39
19811110 0.04 60 38
19811111 1.33 58 50
19811112 0.00 55 49
19811113 0.18 58 47
19811114 0.36 56 45
19811115 0.10 57 45
19811116 0.02 52 45
19811117 0.40 50 44
19811118 0.00 54 45
19811119 0.05 54 47
19811120 0.07 52 45
19811121 0.36 53 43
19811122 0.55 49 41
19811123 0.29 49 39
19811124 0.00 41 32
19811125 0.00 47 37
19811126 0.00 48 37
19811127 0.00 46 32
19811128 0.00 44 28
19811129 0.00 46 34
19811130 0.17 49 38
19811201 0.26 51 44
19811202 0.24 51 38
19811203 0.11 52 34
19811204 0.26 56 40
19811205 0.73 52 45
19811206 0.20 47 43
19811207 0.00 50 40
19811208 0.01 43 37
19811209 0.25 51 41
19811210 0.35 49 38
19811211 0.00 46 32
19811212 0.00 42 32
19811213 0.45 47 37
19811214 0.20 51 42
19811215 0.73 46 42
19811216 0.00 49 41
19811217 0.04 51 43
19811218 0.58 49 42
19811219 0.34 51 38
19811220 0.00 46 35
19811221 0.07 41 34
19811222 0.02 40 33
19811223 0.02 41 32
19811224 0.22 47 38
19811225 0.00 45 37
19811226 0.22 40 37
19811227 0.11 40 34
19811228 0.11 38 33
19811229 0.00 40 31
19811230 0.00 38 31
19811231 0.04 37 32
19820101 0.00 39 33
19820102 0.36 36 31
19820103 0.20 37 30
19820104 0.05 36 28
19820105 0.05 29 15
19820106 0.00 25 14
19820107 0.00 38 24
19820108 0.00 46 37
19820109 0.00 40 35
19820110 0.07 43 35
19820111 0.20 43 39
19820112 0.01 43 38
19820113 0.11 47 41
19820114 0.00 50 44
19820115 0.58 45 43
19820116 0.66 48 40
19820117 0.16 43 39
19820118 0.00 42 35
19820119 0.00 44 35
19820120 0.00 47 38
19820121 0.04 41 32
19820122 0.55 44 31
19820123 1.09 54 42
19820124 0.00 49 39
19820125 0.46 51 37
19820126 0.28 46 41
19820127 0.22 46 38
19820128 0.03 44 40
19820129 0.07 47 43
19820130 0.16 50 43
19820131 0.00 46 37
19820201 0.43 45 40
19820202 0.24 45 42
19820203 0.00 46 34
19820204 0.00 38 31
19820205 0.00 44 28
19820206 0.00 44 33
19820207 0.00 45 28
19820208 0.00 44 31
19820209 0.00 38 28
19820210 0.00 42 24
19820211 0.35 43 37
19820212 0.55 49 42
19820213 1.40 53 42
19820214 0.53 53 50
19820215 0.57 55 47
19820216 0.52 53 47
19820217 0.41 51 40
19820218 0.51 48 38
19820219 0.28 54 46
19820220 0.71 58 39
19820221 0.00 44 34
19820222 0.16 42 33
19820223 0.03 41 33
19820224 0.00 48 34
19820225 0.00 51 37
19820226 0.56 46 40
19820227 0.04 49 35
19820228 0.28 60 34
19820301 0.43 51 41
19820302 0.09 52 41
19820303 0.48 47 42
19820304 0.01 51 41
19820305 0.00 51 39
19820306 0.00 49 34
19820307 0.00 53 35
19820308 0.18 56 35
19820309 0.20 52 44
19820310 0.33 52 40
19820311 0.17 48 37
19820312 0.17 45 38
19820313 0.34 43 40
19820314 0.13 46 36
19820315 0.09 46 35
19820316 0.00 51 30
19820317 0.00 54 32
19820318 0.00 52 37
19820319 0.00 52 35
19820320 0.00 50 37
19820321 0.00 54 33
19820322 0.00 55 36
19820323 0.00 57 37
19820324 0.00 62 36
19820325 0.00 58 40
19820326 0.14 53 38
19820327 0.09 51 38
19820328 0.00 50 37
19820329 0.35 49 33
19820330 0.27 51 34
19820331 0.26 45 34
19820401 0.00 50 35
19820402 0.06 51 38
19820403 0.01 46 40
19820404 0.06 49 38
19820405 0.00 53 35
19820406 0.00 53 40
19820407 0.00 53 39
19820408 0.00 56 35
19820409 0.00 59 34
19820410 0.01 61 38
19820411 0.79 53 42
19820412 0.04 52 43
19820413 0.55 50 36
19820414 0.12 46 35
19820415 0.04 48 37
19820416 0.00 52 36
19820417 0.04 49 38
19820418 0.00 51 36
19820419 0.00 56 34
19820420 0.00 68 38
19820421 0.00 76 42
19820422 0.00 77 48
19820423 0.00 56 44
19820424 0.00 56 40
19820425 0.00 64 38
19820426 0.00 61 42
19820427 0.06 61 43
19820428 0.29 55 41
19820429 0.00 56 38
19820430 0.00 60 42
19820501 0.00 62 45
19820502 0.07 54 43
19820503 0.08 56 40
19820504 0.00 58 39
19820505 0.00 63 42
19820506 0.00 67 45
19820507 0.10 58 43
19820508 0.13 56 42
19820509 0.00 58 45
19820510 0.00 58 44
19820511 0.00 56 45
19820512 0.00 60 45
19820513 0.00 59 44
19820514 0.00 63 48
19820515 0.00 67 45
19820516 0.00 69 47
19820517 0.12 60 47
19820518 0.06 58 45
19820519 0.00 64 41
19820520 0.00 69 49
19820521 0.00 72 48
19820522 0.00 61 48
19820523 0.00 66 47
19820524 0.00 75 49
19820525 0.00 62 50
19820526 0.05 56 47
19820527 0.02 64 46
19820528 0.00 70 47
19820529 0.00 74 47
19820530 0.00 80 50
19820531 0.00 79 51
19820601 0.00 60 50
19820602 0.00 63 49
19820603 0.00 65 48
19820604 0.00 65 47
19820605 0.00 63 50
19820606 0.00 64 46
19820607 0.00 66 45
19820608 0.00 72 46
19820609 0.00 77 49
19820610 0.00 83 52
19820611 0.00 80 53
19820612 0.00 62 52
19820613 0.00 61 53
19820614 0.00 69 52
19820615 0.00 75 53
19820616 0.00 80 56
19820617 0.00 83 57
19820618 0.00 94 64
19820619 0.00 92 62
19820620 0.00 83 54
19820621 0.00 74 54
19820622 0.00 78 51
19820623 0.00 82 51
19820624 0.00 86 56
19820625 0.00 74 57
19820626 0.32 69 57
19820627 0.08 72 56
19820628 0.05 69 56
19820629 0.00 73 58
19820630 0.58 63 56
19820701 0.00 67 55
19820702 0.17 68 55
19820703 0.00 65 53
19820704 0.00 69 51
19820705 0.00 68 54
19820706 0.08 72 52
19820707 0.12 71 55
19820708 0.00 74 51
19820709 0.00 79 54
19820710 0.00 79 56
19820711 0.00 77 54
19820712 0.00 80 56
19820713 0.03 65 53
19820714 0.17 65 50
19820715 0.00 59 49
19820716 0.00 70 53
19820717 0.00 76 54
19820718 0.00 70 54
19820719 0.00 66 55
19820720 0.00 64 54
19820721 0.00 66 53
19820722 0.00 73 52
19820723 0.00 74 51
19820724 0.00 82 56
19820725 0.00 85 56
19820726 0.00 87 54
19820727 0.00 85 55
19820728 0.00 73 58
19820729 0.00 67 55
19820730 0.02 63 56
19820731 0.00 64 54
19820801 0.00 66 55
19820802 0.00 71 54
19820803 0.00 70 55
19820804 0.00 73 52
19820805 0.00 78 51
19820806 0.00 81 54
19820807 0.00 86 61
19820808 0.00 78 59
19820809 0.01 62 54
19820810 0.00 68 57
19820811 0.00 75 55
19820812 0.00 69 56
19820813 0.33 66 56
19820814 0.00 68 52
19820815 0.00 73 49
19820816 0.00 75 54
19820817 0.00 75 56
19820818 0.00 75 54
19820819 0.00 78 55
19820820 0.06 84 60
19820821 0.00 80 55
19820822 0.00 79 54
19820823 0.00 82 56
19820824 0.00 88 60
19820825 0.00 87 58
19820826 0.00 64 58
19820827 0.00 72 59
19820828 0.00 74 59
19820829 0.16 71 56
19820830 0.06 69 56
19820831 0.00 71 56
19820901 0.00 78 56
19820902 0.00 87 59
19820903 0.11 63 58
19820904 0.02 69 57
19820905 0.00 75 56
19820906 0.00 78 53
19820907 0.00 74 57
19820908 0.00 73 57
19820909 0.61 63 53
19820910 0.01 65 49
19820911 0.08 59 51
19820912 0.03 64 51
19820913 0.00 68 46
19820914 0.00 69 52
19820915 0.00 70 50
19820916 0.00 77 48
19820917 0.00 80 51
19820918 0.00 78 52
19820919 0.00 67 58
19820920 0.06 63 55
19820921 0.00 69 53
19820922 0.00 66 55
19820923 0.00 76 55
19820924 0.21 65 56
19820925 0.03 62 55
19820926 0.04 61 49
19820927 0.00 59 47
19820928 0.29 59 45
19820929 0.00 62 43
19820930 0.00 64 43
19821001 0.06 63 46
19821002 0.06 60 50
19821003 0.00 58 46
19821004 0.00 62 45
19821005 0.00 64 44
19821006 0.76 56 48
19821007 0.00 57 46
19821008 0.11 56 47
19821009 0.00 63 50
19821010 0.00 67 47
19821011 0.00 66 47
19821012 0.00 66 49
19821013 0.00 67 49
19821014 0.00 69 45
19821015 0.00 57 50
19821016 0.18 57 43
19821017 0.08 53 40
19821018 0.00 53 38
19821019 0.00 59 39
19821020 0.01 56 37
19821021 0.67 55 49
19821022 0.17 67 51
19821023 0.10 69 50
19821024 0.00 66 54
19821025 0.28 67 52
19821026 0.05 53 47
19821027 0.00 55 44
19821028 1.53 50 45
19821029 0.00 53 41
19821030 0.00 51 36
19821031 0.01 52 46
19821101 0.00 54 40
19821102 0.00 61 37
19821103 0.31 58 45
19821104 0.20 53 43
19821105 0.48 53 43
19821106 0.11 47 39
19821107 0.00 56 39
19821108 0.00 53 38
19821109 0.00 49 34
19821110 0.00 48 30
19821111 0.00 47 30
19821112 0.00 44 34
19821113 0.00 44 34
19821114 0.00 47 30
19821115 0.10 48 34
19821116 0.80 51 41
19821117 1.06 51 44
19821118 0.36 46 42
19821119 0.37 48 41
19821120 0.05 46 37
19821121 0.00 42 33
19821122 0.00 46 30
19821123 0.00 49 32
19821124 0.00 46 32
19821125 0.00 42 29
19821126 0.05 47 37
19821127 0.40 50 41
19821128 0.13 51 44
19821129 0.47 48 43
19821130 0.42 49 41
19821201 0.00 49 43
19821202 0.33 51 41
19821203 1.66 57 45
19821204 0.00 48 38
19821205 0.39 44 37
19821206 0.34 44 33
19821207 0.00 38 30
19821208 0.00 40 27
19821209 0.00 45 33
19821210 0.00 52 35
19821211 0.00 49 34
19821212 0.74 45 40
19821213 0.22 48 42
19821214 0.23 49 40
19821215 0.70 54 45
19821216 0.66 53 45
19821217 0.31 46 42
19821218 0.20 48 40
19821219 0.11 45 39
19821220 0.46 45 38
19821221 0.22 48 39
19821222 0.10 44 35
19821223 0.00 40 34
19821224 0.00 46 34
19821225 0.19 47 35
19821226 0.00 43 33
19821227 0.00 40 30
19821228 0.00 40 29
19821229 0.00 39 26
19821230 0.00 40 25
19821231 0.00 36 25
19830101 0.00 42 29
19830102 0.46 42 36
19830103 0.41 45 40
19830104 1.35 52 41
19830105 1.19 52 42
19830106 0.38 50 40
19830107 0.53 55 47
19830108 0.08 47 41
19830109 0.19 47 40
19830110 0.24 52 46
19830111 0.00 54 39
19830112 0.00 51 37
19830113 0.00 49 37
19830114 0.00 47 30
19830115 0.00 42 29
19830116 0.02 45 34
19830117 0.07 54 43
19830118 0.17 53 48
19830119 0.31 50 42
19830120 0.03 46 41
19830121 0.00 44 31
19830122 0.23 47 37
19830123 0.09 53 44
19830124 0.22 55 45
19830125 0.04 54 45
19830126 0.30 55 46
19830127 0.61 51 40
19830128 0.00 51 38
19830129 0.00 56 47
19830130 0.15 54 42
19830131 0.00 54 39
19830201 0.00 55 34
19830202 0.00 56 36
19830203 0.00 53 42
19830204 0.00 50 35
19830205 0.00 52 32
19830206 0.37 48 40
19830207 0.00 48 38
19830208 0.11 45 36
19830209 0.41 50 40
19830210 0.44 51 41
19830211 0.14 59 46
19830212 0.23 53 47
19830213 0.12 52 44
19830214 0.08 48 43
19830215 0.24 53 39
19830216 0.06 53 45
19830217 0.58 55 45
19830218 0.00 49 42
19830219 0.06 53 43
19830220 0.12 53 45
19830221 0.26 56 35
19830222 0.47 62 48
19830223 0.42 61 51
19830224 0.16 51 43
19830225 0.17 58 42
19830226 0.10 50 43
19830227 0.00 50 38
19830228 0.03 50 40
19830301 0.18 47 41
19830302 0.00 50 42
19830303 0.10 48 42
19830304 0.00 53 42
19830305 0.31 52 45
19830306 0.17 56 44
19830307 0.32 53 46
19830308 0.70 58 47
19830309 0.25 58 52
19830310 0.16 56 44
19830311 0.00 56 39
19830312 0.13 58 43
19830313 0.10 56 44
19830314 0.04 53 42
19830315 0.00 54 40
19830316 0.00 63 43
19830317 0.00 62 44
19830318 0.00 60 40
19830319 0.00 60 41
19830320 0.00 61 39
19830321 0.13 58 45
19830322 0.00 60 44
19830323 0.00 55 44
19830324 0.00 56 40
19830325 0.00 57 43
19830326 0.08 58 41
19830327 0.03 53 40
19830328 0.28 48 41
19830329 0.54 57 45
19830330 0.29 57 44
19830331 0.00 56 42
19830401 0.39 49 42
19830402 0.06 49 40
19830403 0.00 53 41
19830404 0.00 57 37
19830405 0.00 63 38
19830406 0.00 59 42
19830407 0.38 54 42
19830408 0.06 54 38
19830409 0.01 47 38
19830410 0.04 51 37
19830411 0.00 52 37
19830412 0.00 54 37
19830413 0.00 59 36
19830414 0.00 64 38
19830415 0.00 65 40
19830416 0.00 68 44
19830417 0.00 74 41
19830418 0.00 69 48
19830419 0.00 67 45
19830420 0.02 59 47
19830421 0.00 59 45
19830422 0.00 59 43
19830423 0.01 60 46
19830424 0.05 56 42
19830425 0.00 56 41
19830426 0.04 61 46
19830427 0.00 65 44
19830428 0.00 71 46
19830429 0.00 67 47
19830430 0.00 65 47
19830501 0.00 58 49
19830502 0.00 62 48
19830503 0.00 61 47
19830504 0.00 64 48
19830505 0.46 53 47
19830506 0.06 63 48
19830507 0.66 54 43
19830508 0.25 53 42
19830509 0.00 58 42
19830510 0.00 61 43
19830511 0.00 66 45
19830512 0.00 71 47
19830513 0.00 75 47
19830514 0.33 54 44
19830515 0.26 57 43
19830516 0.00 60 46
19830517 0.00 58 49
19830518 0.00 64 51
19830519 0.00 70 46
19830520 0.00 73 50
19830521 0.00 67 53
19830522 0.00 73 50
19830523 0.00 79 55
19830524 0.00 84 56
19830525 0.00 71 52
19830526 0.00 68 51
19830527 0.00 80 51
19830528 0.00 92 58
19830529 0.00 83 58
19830530 0.00 66 57
19830531 0.08 58 53
19830601 0.01 58 52
19830602 0.00 63 53
19830603 0.00 63 50
19830604 0.00 65 51
19830605 0.00 68 51
19830606 0.00 73 53
19830607 0.00 79 54
19830608 0.00 73 54
19830609 0.05 65 54
19830610 0.88 63 53
19830611 0.03 67 51
19830612 0.00 69 51
19830613 0.00 74 51
19830614 0.00 71 55
19830615 0.00 68 55
19830616 0.22 63 51
19830617 0.15 63 53
19830618 0.01 62 51
19830619 0.31 64 49
19830620 0.00 67 49
19830621 0.00 71 51
19830622 0.15 65 53
19830623 0.01 62 52
19830624 0.00 67 51
19830625 0.00 68 53
19830626 0.00 73 57
19830627 0.00 75 52
19830628 0.00 68 54
19830629 0.02 70 55
19830630 0.01 67 50
19830701 0.40 63 53
19830702 0.00 67 52
19830703 0.00 71 53
19830704 0.00 78 53
19830705 0.00 71 56
19830706 0.00 67 53
19830707 0.00 65 52
19830708 0.09 64 53
19830709 0.00 71 50
19830710 0.00 69 54
19830711 0.25 76 59
19830712 0.36 63 58
19830713 0.35 68 55
19830714 0.22 67 53
19830715 0.00 67 55
19830716 0.00 71 55
19830717 0.00 77 55
19830718 0.00 77 55
19830719 0.01 72 56
19830720 0.01 72 59
19830721 0.00 78 56
19830722 0.00 79 57
19830723 0.00 69 55
19830724 0.00 69 57
19830725 0.40 66 56
19830726 0.00 70 55
19830727 0.30 69 57
19830728 0.00 74 58
19830729 0.00 77 54
19830730 0.00 85 59
19830731 0.00 77 59
19830801 0.00 74 59
19830802 0.00 74 58
19830803 0.00 73 58
19830804 0.00 77 56
19830805 0.00 75 57
19830806 0.00 79 60
19830807 0.00 80 60
19830808 0.00 77 61
19830809 0.00 75 56
19830810 0.00 72 58
19830811 0.28 62 56
19830812 0.00 76 56
19830813 0.00 81 59
19830814 0.00 75 56
19830815 0.00 74 54
19830816 0.00 74 57
19830817 0.00 76 57
19830818 0.00 78 56
19830819 0.00 78 56
19830820 0.00 74 53
19830821 0.00 77 53
19830822 0.00 78 56
19830823 0.00 63 56
19830824 0.00 65 57
19830825 0.00 73 59
19830826 0.00 75 53
19830827 0.00 78 59
19830828 0.45 69 59
19830829 0.87 72 58
19830830 0.14 70 60
19830831 0.16 71 60
19830901 0.45 69 58
19830902 0.07 71 58
19830903 0.00 66 58
19830904 0.00 68 57
19830905 0.00 67 51
19830906 0.04 64 49
19830907 0.00 65 49
19830908 0.01 63 47
19830909 0.00 65 49
19830910 0.59 62 52
19830911 0.00 70 55
19830912 0.00 71 53
19830913 0.00 73 52
